LATITUDE,LONGITUDE,EVENT_DATE,EVENT_TYPE
49.389,27.188,2019-12-17,P
48.447,25.569,2019-12-17,P
49.921,24.161,2019-12-17,P
48.426,38.171,2019-12-17,B
48.749,38.806,2019-12-17,B
48.425,38.102,2019-12-17,B
47.099,37.82,2019-12-17,B
47.943,37.505,2019-12-17,B
49.981,36.253,2019-12-17,P
47.315,37.845,2019-12-17,B
47.945,37.547,2019-12-17,E
47.408,37.898,2019-12-17,E
47.375,37.972,2019-12-17,B
48.133,37.808,2019-12-17,B
48.121,37.831,2019-12-17,E
47.242,37.792,2019-12-17,B
47.175,37.811,2019-12-17,B
48.274,37.972,2019-12-17,E
48.207,37.724,2019-12-17,E
48.143,37.826,2019-12-17,E
48.209,37.793,2019-12-17,E
48.356,37.927,2019-12-17,E
48.715,38.7,2019-12-17,E
47.387,37.936,2019-12-17,B
47.774,37.634,2019-12-17,E
47.45,37.942,2019-12-17,E
48.338,37.975,2019-12-17,E
48.431,38.255,2019-12-17,E
48.358,38.175,2019-12-17,E
48.438,38.224,2019-12-17,B
48.745,38.907,2019-12-17,E
48.748,38.869,2019-12-17,E
48.648,38.421,2019-12-17,B
46.618,32.719,2019-12-17,P
48.384,38.231,2019-12-17,B
48.313,38.042,2019-12-17,E
48.1,37.825,2019-12-17,E
47.968,37.548,2019-12-17,E
50.427,30.545,2019-12-17,P
50.427,30.545,2019-12-17,R
50.427,30.545,2019-12-17,P
50.427,30.545,2019-12-17,P
50.427,30.545,2019-12-17,P
49.952,36.039,2019-12-17,P
47.643,37.695,2019-12-17,E
48.416,38.135,2019-12-17,B
48.303,37.931,2019-12-17,B
47.951,37.549,2019-12-17,B
48.071,37.741,2019-12-17,B
47.127,37.86,2019-12-17,B
47.922,37.571,2019-12-17,B
48.426,38.171,2019-12-18,B
47.767,37.58,2019-12-18,B
47.148,37.788,2019-12-18,B
47.943,37.505,2019-12-18,B
47.848,35.16,2019-12-18,P
48.056,37.372,2019-12-18,P
48.205,37.339,2019-12-18,P
48.148,37.298,2019-12-18,P
48.534,35.871,2019-12-18,P
48.095,37.359,2019-12-18,P
48.735,38.495,2019-12-18,P
49.0,38.302,2019-12-18,P
48.963,38.352,2019-12-18,P
48.296,37.27,2019-12-18,P
48.781,38.577,2019-12-18,P
48.905,38.435,2019-12-18,P
49.981,36.253,2019-12-18,P
48.692,38.604,2019-12-18,E
48.669,38.754,2019-12-18,E
48.133,37.808,2019-12-18,B
47.442,37.87,2019-12-18,E
47.17,37.715,2019-12-18,B
47.175,37.811,2019-12-18,E
47.13,37.836,2019-12-18,B
48.121,37.831,2019-12-18,B
47.352,37.933,2019-12-18,E
47.382,37.962,2019-12-18,B
48.079,37.764,2019-12-18,B
47.189,38.182,2019-12-18,E
48.274,37.972,2019-12-18,E
48.358,38.175,2019-12-18,E
48.429,38.009,2019-12-18,E
48.431,38.255,2019-12-18,B
48.384,38.231,2019-12-18,B
48.459,35.039,2019-12-18,P
48.459,35.039,2019-12-18,P
50.427,30.545,2019-12-18,P
50.427,30.545,2019-12-18,P
50.427,30.545,2019-12-18,P
47.63,37.843,2019-12-18,E
48.416,38.135,2019-12-18,B
47.951,37.549,2019-12-18,B
47.774,37.634,2019-12-18,E
47.145,37.856,2019-12-18,E
46.464,30.739,2019-12-18,S
47.542,35.366,2019-12-19,P
49.245,30.11,2019-12-19,P
47.759,30.251,2019-12-19,P
49.67,33.529,2019-12-19,P
51.057,31.153,2019-12-19,P
49.19,28.606,2019-12-19,P
47.437,35.274,2019-12-19,P
50.587,26.81,2019-12-19,P
48.534,38.4,2019-12-19,B
49.518,23.198,2019-12-19,S
47.848,35.16,2019-12-19,P
48.696,38.674,2019-12-19,E
48.133,37.808,2019-12-19,B
47.09,37.784,2019-12-19,E
48.1,37.825,2019-12-19,E
47.991,37.586,2019-12-19,B
47.943,37.505,2019-12-19,E
48.24,38.358,2019-12-19,E
48.253,38.336,2019-12-19,E
48.222,38.287,2019-12-19,E
48.312,38.261,2019-12-19,E
48.265,38.259,2019-12-19,E
47.148,37.788,2019-12-19,B
48.431,38.255,2019-12-19,E
48.426,38.171,2019-12-19,E
48.735,38.934,2019-12-19,E
48.685,39.181,2019-12-19,B
48.749,38.806,2019-12-19,E
47.945,37.547,2019-12-19,E
48.338,37.975,2019-12-19,E
50.623,26.227,2019-12-19,P
49.841,24.03,2019-12-19,P
49.981,36.253,2019-12-19,P
47.086,35.325,2019-12-19,P
47.297,37.908,2019-12-19,E
47.235,37.864,2019-12-19,E
48.416,38.135,2019-12-19,E
47.13,37.836,2019-12-19,B
50.465,30.465,2019-12-19,P
50.427,30.545,2019-12-19,P
50.427,30.545,2019-12-19,P
50.465,30.465,2019-12-19,P
50.427,30.545,2019-12-19,P
50.427,30.545,2019-12-19,P
47.635,37.809,2019-12-19,B
47.694,37.837,2019-12-19,E
48.4,37.971,2019-12-19,E
48.244,37.975,2019-12-19,E
48.071,37.741,2019-12-19,E
48.061,37.712,2019-12-19,E
48.079,37.764,2019-12-19,E
48.143,37.826,2019-12-19,B
48.13,37.859,2019-12-19,E
48.062,37.697,2019-12-19,B
48.683,38.551,2019-12-20,B
48.438,38.224,2019-12-20,E
48.38,37.934,2019-12-20,B
48.749,38.806,2019-12-20,B
48.06,37.575,2019-12-20,B
47.835,37.567,2019-12-20,B
48.174,37.786,2019-12-20,E
48.068,37.792,2019-12-20,B
47.577,37.678,2019-12-20,B
46.737,29.98,2019-12-20,P
48.433,38.019,2019-12-20,E
47.316,37.809,2019-12-20,E
47.315,37.845,2019-12-20,B
48.133,37.808,2019-12-20,B
47.442,37.87,2019-12-20,B
47.207,37.75,2019-12-20,B
47.943,37.505,2019-12-20,B
47.945,37.547,2019-12-20,B
47.148,37.788,2019-12-20,E
48.1,37.825,2019-12-20,E
48.121,37.831,2019-12-20,B
47.408,37.898,2019-12-20,E
48.139,37.75,2019-12-20,B
47.964,37.438,2019-12-20,B
47.266,37.779,2019-12-20,B
47.242,37.792,2019-12-20,B
47.175,37.811,2019-12-20,E
48.426,38.171,2019-12-20,E
48.338,37.975,2019-12-20,B
48.343,38.068,2019-12-20,B
48.63,38.549,2019-12-20,E
48.569,38.525,2019-12-20,B
48.727,38.968,2019-12-20,B
48.693,38.514,2019-12-20,B
47.767,37.58,2019-12-20,B
48.384,38.231,2019-12-20,E
46.577,30.548,2019-12-20,P
49.981,36.253,2019-12-20,P
49.841,24.03,2019-12-20,P
48.672,38.56,2019-12-20,E
48.723,38.635,2019-12-20,E
48.696,38.674,2019-12-20,E
48.313,38.042,2019-12-20,E
48.431,38.255,2019-12-20,B
47.968,37.548,2019-12-20,B
50.465,30.465,2019-12-20,R
50.427,30.454,2019-12-20,S
50.427,30.545,2019-12-20,P
50.427,30.545,2019-12-20,P
50.465,30.465,2019-12-20,P
49.981,36.253,2019-12-20,P
47.63,37.843,2019-12-20,B
47.403,37.733,2019-12-20,E
48.274,37.972,2019-12-20,E
48.079,37.764,2019-12-20,B
48.143,37.826,2019-12-20,B
48.071,37.741,2019-12-20,B
48.749,38.806,2019-12-21,E
48.429,38.009,2019-12-21,E
48.683,38.551,2019-12-21,E
48.067,37.666,2019-12-21,E
48.669,38.754,2019-12-21,E
48.399,38.355,2019-12-21,B
50.555,30.643,2019-12-21,P
47.175,37.811,2019-12-21,B
48.338,37.975,2019-12-21,E
48.462,38.275,2019-12-21,E
48.377,37.964,2019-12-21,E
48.748,38.869,2019-12-21,B
48.745,38.907,2019-12-21,E
47.316,37.809,2019-12-21,B
47.315,37.845,2019-12-21,E
48.133,37.808,2019-12-21,B
47.943,37.505,2019-12-21,E
47.892,37.683,2019-12-21,B
47.991,37.586,2019-12-21,B
47.375,37.972,2019-12-21,B
48.006,37.51,2019-12-21,E
48.06,37.575,2019-12-21,E
48.097,37.592,2019-12-21,B
48.108,37.551,2019-12-21,E
47.148,37.788,2019-12-21,E
48.619,38.428,2019-12-21,E
48.569,38.525,2019-12-21,E
48.63,38.549,2019-12-21,E
47.45,37.942,2019-12-21,E
48.599,38.592,2019-12-21,E
48.484,38.55,2019-12-21,E
48.1,37.825,2019-12-21,E
47.099,37.82,2019-12-21,E
48.431,38.255,2019-12-21,B
48.384,38.231,2019-12-21,E
47.917,37.618,2019-12-21,E
48.015,37.801,2019-12-21,E
47.968,37.548,2019-12-21,B
50.427,30.545,2019-12-21,P
47.716,37.592,2019-12-21,E
47.635,37.809,2019-12-21,B
47.63,37.843,2019-12-21,B
47.63,37.756,2019-12-21,E
48.343,37.942,2019-12-21,E
48.062,37.697,2019-12-21,B
48.13,37.859,2019-12-21,B
47.951,37.549,2019-12-21,B
48.071,37.741,2019-12-21,B
47.145,37.856,2019-12-21,B
48.067,37.666,2019-12-22,B
47.192,37.725,2019-12-22,E
48.006,37.51,2019-12-22,B
47.577,37.678,2019-12-22,B
48.749,38.806,2019-12-22,B
48.426,38.171,2019-12-22,B
48.332,37.837,2019-12-22,E
48.399,38.355,2019-12-22,B
48.715,38.7,2019-12-22,E
48.534,38.4,2019-12-22,E
47.316,37.809,2019-12-22,B
47.235,37.864,2019-12-22,E
48.473,38.457,2019-12-22,E
48.431,38.255,2019-12-22,B
48.139,37.75,2019-12-22,E
48.274,37.972,2019-12-22,E
48.619,38.428,2019-12-22,B
47.099,37.82,2019-12-22,E
47.127,37.753,2019-12-22,E
48.384,38.231,2019-12-22,B
47.13,37.836,2019-12-22,B
47.242,37.792,2019-12-22,B
48.1,37.825,2019-12-22,E
48.133,37.808,2019-12-22,E
47.148,37.788,2019-12-22,B
48.121,37.831,2019-12-22,B
47.172,37.901,2019-12-22,B
47.235,37.926,2019-12-22,B
47.17,37.715,2019-12-22,E
47.195,37.847,2019-12-22,B
47.315,37.845,2019-12-22,B
47.387,37.936,2019-12-22,E
50.465,30.465,2019-12-22,P
47.635,37.809,2019-12-22,E
47.63,37.843,2019-12-22,E
50.427,30.545,2019-12-22,P
